"Subject","Predicate","Object"
"UserID: 170","watched","VideoID: 4794 (Trends)"
"VideoID: 4794 (Trends)","watchReason","Entertainment"
"UserID: 170","watchedSession","UserSession: 170_Tiktok_Smartphone"
"UserSession: 170_Tiktok_Smartphone","usesPlatform","Tiktok"
"UserSession: 170_Tiktok_Smartphone","usesDevice","Smartphone (Windows)"
"UserSession: 170_Tiktok_Smartphone","connectsVia","Mobile Data"
"UserSession: 170_Tiktok_Smartphone","performsActivity","At Home"
"UserID: 171","hasGender","Male"
"UserID: 171","livesIn","Japan"
"UserID: 171","hasProfession","Driver"
"UserID: 171","hasDemographics","Rural"
"UserID: 171","watched","VideoID: 8161 (Life Hacks)"
"VideoID: 8161 (Life Hacks)","watchReason","Habit"
"UserID: 171","watchedSession","UserSession: 171_Youtube_Smartphone"
"UserSession: 171_Youtube_Smartphone","usesPlatform","Youtube"
"UserSession: 171_Youtube_Smartphone","usesDevice","Smartphone (Ios)"
"UserSession: 171_Youtube_Smartphone","connectsVia","Wi-Fi"
"UserSession: 171_Youtube_Smartphone","performsActivity","At School"
"UserID: 172","hasGender","Male"
"UserID: 172","livesIn","Germany"
"UserID: 172","hasProfession","Students"
"UserID: 172","hasDemographics","Rural"
"UserID: 172","watched","VideoID: 180 (Jokes/Memes)"
"VideoID: 180 (Jokes/Memes)","watchReason","Entertainment"
"UserID: 172","watchedSession","UserSession: 172_Youtube_Tablet"
"UserSession: 172_Youtube_Tablet","usesPlatform","Youtube"
"UserSession: 172_Youtube_Tablet","usesDevice","Tablet (Android)"
"UserSession: 172_Youtube_Tablet","connectsVia","Mobile Data"
"UserSession: 172_Youtube_Tablet","performsActivity","At Work"
"UserID: 173","hasGender","Female"
"UserID: 173","livesIn","United States"
"UserID: 173","hasProfession","Cashier"
"UserID: 173","hasDemographics","Rural"
"UserID: 173","watched","VideoID: 3874 (Entertainment)"
"VideoID: 3874 (Entertainment)","watchReason","Habit"
"UserID: 173","watchedSession","UserSession: 173_Instagram_Smartphone"
"UserSession: 173_Instagram_Smartphone","usesPlatform","Instagram"
"UserSession: 173_Instagram_Smartphone","usesDevice","Smartphone (Android)"
"UserSession: 173_Instagram_Smartphone","connectsVia","Mobile Data"
"UserSession: 173_Instagram_Smartphone","performsActivity","At Work"
"UserID: 174","hasGender","Male"
"UserID: 174","livesIn","India"
"UserID: 174","hasProfession","Cashier"
"UserID: 174","hasDemographics","Rural"
"UserID: 174","watched","VideoID: 3961 (Gaming)"
"VideoID: 3961 (Gaming)","watchReason","Entertainment"
"UserID: 174","watchedSession","UserSession: 174_Instagram_Tablet"
"UserSession: 174_Instagram_Tablet","usesPlatform","Instagram"
"UserSession: 174_Instagram_Tablet","usesDevice","Tablet (Android)"
"UserSession: 174_Instagram_Tablet","connectsVia","Mobile Data"
"UserSession: 174_Instagram_Tablet","performsActivity","At Home"
"UserID: 175","hasGender","Male"
"UserID: 175","livesIn","Philippines"
"UserID: 175","hasProfession","Students"
"UserID: 175","hasDemographics","Urban"
"UserID: 175","watched","VideoID: 1187 (Asmr)"
"VideoID: 1187 (Asmr)","watchReason","Entertainment"
"UserID: 175","watchedSession","UserSession: 175_Tiktok_Smartphone"
"UserSession: 175_Tiktok_Smartphone","usesPlatform","Tiktok"
"UserSession: 175_Tiktok_Smartphone","usesDevice","Smartphone (Macos)"
"UserSession: 175_Tiktok_Smartphone","connectsVia","Wi-Fi"
"UserSession: 175_Tiktok_Smartphone","performsActivity","Commuting"
"UserID: 176","hasGender","Female"
"UserID: 176","livesIn","Indonesia"
"UserID: 176","hasProfession","Teacher"
"UserID: 176","hasDemographics","Urban"
"UserID: 176","watched","VideoID: 774 (Life Hacks)"
"VideoID: 774 (Life Hacks)","watchReason","Habit"
"UserID: 176","watchedSession","UserSession: 176_Instagram_Smartphone"
"UserSession: 176_Instagram_Smartphone","usesPlatform","Instagram"
"UserSession: 176_Instagram_Smartphone","usesDevice","Smartphone (Android)"
"UserSession: 176_Instagram_Smartphone","connectsVia","Mobile Data"
"UserSession: 176_Instagram_Smartphone","performsActivity","At Work"
"UserID: 177","hasGender","Male"
"UserID: 177","livesIn","United States"
"UserID: 177","hasProfession","Waiting Staff"
"UserID: 177","hasDemographics","Rural"
"UserID: 177","watched","VideoID: 4461 (Asmr)"
"VideoID: 4461 (Asmr)","watchReason","Boredom"
"UserID: 177","watchedSession","UserSession: 177_Youtube_Smartphone"
"UserSession: 177_Youtube_Smartphone","usesPlatform","Youtube"
"UserSession: 177_Youtube_Smartphone","usesDevice","Smartphone (Android)"
"UserSession: 177_Youtube_Smartphone","connectsVia","Wi-Fi"
"UserSession: 177_Youtube_Smartphone","performsActivity","At Home"
"UserID: 178","hasGender","Female"
"UserID: 178","livesIn","Indonesia"
"UserID: 178","hasProfession","Labor/Worker"
"UserID: 178","hasDemographics","Rural"
"UserID: 178","watched","VideoID: 353 (Trends)"
"VideoID: 353 (Trends)","watchReason","Boredom"
"UserID: 178","watchedSession","UserSession: 178_Youtube_Tablet"
"UserSession: 178_Youtube_Tablet","usesPlatform","Youtube"
"UserSession: 178_Youtube_Tablet","usesDevice","Tablet (Macos)"
"UserSession: 178_Youtube_Tablet","connectsVia","Mobile Data"
"UserSession: 178_Youtube_Tablet","performsActivity","At School"
"UserID: 179","hasGender","Male"
"UserID: 179","livesIn","India"
"UserID: 179","hasProfession","Driver"
"UserID: 179","hasDemographics","Urban"
"UserID: 179","watched","VideoID: 6944 (Trends)"
"VideoID: 6944 (Trends)","watchReason","Habit"
"UserID: 179","watchedSession","UserSession: 179_Instagram_Smartphone"
"UserSession: 179_Instagram_Smartphone","usesPlatform","Instagram"
"UserSession: 179_Instagram_Smartphone","usesDevice","Smartphone (Android)"
"UserSession: 179_Instagram_Smartphone","connectsVia","Mobile Data"
"UserSession: 179_Instagram_Smartphone","performsActivity","At Work"
"UserID: 180","hasGender","Other"
"UserID: 180","livesIn","Indonesia"
"UserID: 180","hasProfession","Waiting Staff"
"UserID: 180","hasDemographics","Urban"
"UserID: 180","watched","VideoID: 5203 (Vlogs)"
"VideoID: 5203 (Vlogs)","watchReason","Entertainment"
"UserID: 180","watchedSession","UserSession: 180_Youtube_Smartphone"
"UserSession: 180_Youtube_Smartphone","usesPlatform","Youtube"
"UserSession: 180_Youtube_Smartphone","usesDevice","Smartphone (Ios)"
"UserSession: 180_Youtube_Smartphone","connectsVia","Mobile Data"
"UserSession: 180_Youtube_Smartphone","performsActivity","At Home"
"UserID: 181","hasGender","Female"
"UserID: 181","livesIn","India"
"UserID: 181","hasProfession","Engineer"
"UserID: 181","hasDemographics","Rural"
"UserID: 181","watched","VideoID: 5345 (Life Hacks)"
"VideoID: 5345 (Life Hacks)","watchReason","Procrastination"
"UserID: 181","watchedSession","UserSession: 181_Youtube_Computer"
"UserSession: 181_Youtube_Computer","usesPlatform","Youtube"
"UserSession: 181_Youtube_Computer","usesDevice","Computer (Ios)"
"UserSession: 181_Youtube_Computer","connectsVia","Mobile Data"
"UserSession: 181_Youtube_Computer","performsActivity","At School"
"UserID: 182","hasGender","Female"
"UserID: 182","livesIn","India"
"UserID: 182","hasProfession","Driver"
"UserID: 182","hasDemographics","Rural"
"UserID: 182","watched","VideoID: 4508 (Life Hacks)"
"VideoID: 4508 (Life Hacks)","watchReason","Procrastination"
"UserID: 182","watchedSession","UserSession: 182_Tiktok_Tablet"
"UserSession: 182_Tiktok_Tablet","usesPlatform","Tiktok"
"UserSession: 182_Tiktok_Tablet","usesDevice","Tablet (Android)"
"UserSession: 182_Tiktok_Tablet","connectsVia","Mobile Data"
"UserSession: 182_Tiktok_Tablet","performsActivity","At School"
"UserID: 183","hasGender","Male"
"UserID: 183","livesIn","Philippines"
"UserID: 183","hasProfession","Labor/Worker"
"UserID: 183","hasDemographics","Rural"
"UserID: 183","watched","VideoID: 4831 (Jokes/Memes)"
"VideoID: 4831 (Jokes/Memes)","watchReason","Habit"
"UserID: 183","watchedSession","UserSession: 183_Instagram_Smartphone"
"UserSession: 183_Instagram_Smartphone","usesPlatform","Instagram"
"UserSession: 183_Instagram_Smartphone","usesDevice","Smartphone (Ios)"
"UserSession: 183_Instagram_Smartphone","connectsVia","Wi-Fi"
"UserSession: 183_Instagram_Smartphone","performsActivity","At School"
"UserID: 184","hasGender","Female"
"UserID: 184","livesIn","Japan"
"UserID: 184","hasProfession","Cashier"
"UserID: 184","hasDemographics","Rural"
"UserID: 184","watched","VideoID: 118 (Asmr)"
"VideoID: 118 (Asmr)","watchReason","Habit"
"UserID: 184","watchedSession","UserSession: 184_Youtube_Tablet"
"UserSession: 184_Youtube_Tablet","usesPlatform","Youtube"
"UserSession: 184_Youtube_Tablet","usesDevice","Tablet (Macos)"
"UserSession: 184_Youtube_Tablet","connectsVia","Mobile Data"
"UserSession: 184_Youtube_Tablet","performsActivity","At School"
"UserID: 185","hasGender","Male"
"UserID: 185","livesIn","Barzil"
"UserID: 185","hasProfession","Labor/Worker"
"UserID: 185","hasDemographics","Rural"
"UserID: 185","watched","VideoID: 482 (Pranks)"
"VideoID: 482 (Pranks)","watchReason","Entertainment"
"UserID: 185","watchedSession","UserSession: 185_Instagram_Smartphone"
"UserSession: 185_Instagram_Smartphone","usesPlatform","Instagram"
"UserSession: 185_Instagram_Smartphone","usesDevice","Smartphone (Macos)"
"UserSession: 185_Instagram_Smartphone","connectsVia","Wi-Fi"
"UserSession: 185_Instagram_Smartphone","performsActivity","At Home"
"UserID: 186","hasGender","Male"
"UserID: 186","livesIn","India"
"UserID: 186","hasProfession","Labor/Worker"
"UserID: 186","hasDemographics","Urban"
"UserID: 186","watched","VideoID: 4288 (Jokes/Memes)"
"VideoID: 4288 (Jokes/Memes)","watchReason","Entertainment"
"UserID: 186","watchedSession","UserSession: 186_Tiktok_Smartphone"
"UserSession: 186_Tiktok_Smartphone","usesPlatform","Tiktok"
"UserSession: 186_Tiktok_Smartphone","usesDevice","Smartphone (Ios)"
"UserSession: 186_Tiktok_Smartphone","connectsVia","Mobile Data"
"UserSession: 186_Tiktok_Smartphone","performsActivity","At Work"
"UserID: 187","hasGender","Male"
"UserID: 187","livesIn","Philippines"
"UserID: 187","hasProfession","Artist"
"UserID: 187","hasDemographics","Rural"
"UserID: 187","watched","VideoID: 6803 (Entertainment)"
"VideoID: 6803 (Entertainment)","watchReason","Procrastination"
"UserID: 187","watchedSession","UserSession: 187_Instagram_Tablet"
"UserSession: 187_Instagram_Tablet","usesPlatform","Instagram"
"UserSession: 187_Instagram_Tablet","usesDevice","Tablet (Android)"
"UserSession: 187_Instagram_Tablet","connectsVia","Mobile Data"
"UserSession: 187_Instagram_Tablet","performsActivity","At Home"
"UserID: 188","hasGender","Male"
"UserID: 188","livesIn","Germany"
"UserID: 188","hasProfession","Waiting Staff"
"UserID: 188","hasDemographics","Urban"
"UserID: 188","watched","VideoID: 8299 (Life Hacks)"
"VideoID: 8299 (Life Hacks)","watchReason","Procrastination"
"UserID: 188","watchedSession","UserSession: 188_Youtube_Smartphone"
"UserSession: 188_Youtube_Smartphone","usesPlatform","Youtube"
"UserSession: 188_Youtube_Smartphone","usesDevice","Smartphone (Android)"
"UserSession: 188_Youtube_Smartphone","connectsVia","Mobile Data"
"UserSession: 188_Youtube_Smartphone","performsActivity","At Work"
"UserID: 189","hasGender","Female"
"UserID: 189","livesIn","India"
"UserID: 189","hasProfession","Driver"
"UserID: 189","hasDemographics","Rural"
"UserID: 189","watched","VideoID: 4478 (Entertainment)"
"VideoID: 4478 (Entertainment)","watchReason","Entertainment"
"UserID: 189","watchedSession","UserSession: 189_Instagram_Smartphone"
"UserSession: 189_Instagram_Smartphone","usesPlatform","Instagram"
"UserSession: 189_Instagram_Smartphone","usesDevice","Smartphone (Windows)"
"UserSession: 189_Instagram_Smartphone","connectsVia","Wi-Fi"
"UserSession: 189_Instagram_Smartphone","performsActivity","Commuting"
"UserID: 190","hasGender","Male"
"UserID: 190","livesIn","Mexico"
"UserID: 190","hasProfession","Teacher"
"UserID: 190","hasDemographics","Rural"
"UserID: 190","watched","VideoID: 6534 (Pranks)"
"VideoID: 6534 (Pranks)","watchReason","Habit"
"UserID: 190","watchedSession","UserSession: 190_Youtube_Smartphone"
"UserSession: 190_Youtube_Smartphone","usesPlatform","Youtube"
"UserSession: 190_Youtube_Smartphone","usesDevice","Smartphone (Android)"
"UserSession: 190_Youtube_Smartphone","connectsVia","Mobile Data"
"UserSession: 190_Youtube_Smartphone","performsActivity","At Home"
"UserID: 191","hasGender","Male"
"UserID: 191","livesIn","Indonesia"
"UserID: 191","hasProfession","Engineer"
"UserID: 191","hasDemographics","Rural"
"UserID: 191","watched","VideoID: 244 (Entertainment)"
"VideoID: 244 (Entertainment)","watchReason","Boredom"
"UserID: 191","watchedSession","UserSession: 191_Youtube_Smartphone"
"UserSession: 191_Youtube_Smartphone","usesPlatform","Youtube"
"UserSession: 191_Youtube_Smartphone","usesDevice","Smartphone (Android)"
"UserSession: 191_Youtube_Smartphone","connectsVia","Wi-Fi"
"UserSession: 191_Youtube_Smartphone","performsActivity","At Work"
"UserID: 192","hasGender","Other"
"UserID: 192","livesIn","Barzil"
"UserID: 192","hasProfession","Driver"
"UserID: 192","hasDemographics","Rural"
"UserID: 192","watched","VideoID: 7013 (Life Hacks)"
"VideoID: 7013 (Life Hacks)","watchReason","Entertainment"
"UserID: 192","watchedSession","UserSession: 192_Youtube_Smartphone"
"UserSession: 192_Youtube_Smartphone","usesPlatform","Youtube"
"UserSession: 192_Youtube_Smartphone","usesDevice","Smartphone (Ios)"
"UserSession: 192_Youtube_Smartphone","connectsVia","Wi-Fi"
"UserSession: 192_Youtube_Smartphone","performsActivity","At Home"
"UserID: 193","hasGender","Male"
"UserID: 193","livesIn","Japan"
"UserID: 193","hasProfession","Waiting Staff"
"UserID: 193","hasDemographics","Urban"
"UserID: 193","watched","VideoID: 866 (Jokes/Memes)"
"VideoID: 866 (Jokes/Memes)","watchReason","Habit"
"UserID: 193","watchedSession","UserSession: 193_Tiktok_Smartphone"
"UserSession: 193_Tiktok_Smartphone","usesPlatform","Tiktok"
"UserSession: 193_Tiktok_Smartphone","usesDevice","Smartphone (Ios)"
"UserSession: 193_Tiktok_Smartphone","connectsVia","Wi-Fi"
"UserSession: 193_Tiktok_Smartphone","performsActivity","At Home"
"UserID: 194","hasGender","Female"
"UserID: 194","livesIn","United States"
"UserID: 194","hasProfession","Labor/Worker"
"UserID: 194","hasDemographics","Rural"
"UserID: 194","watched","VideoID: 9754 (Vlogs)"
"VideoID: 9754 (Vlogs)","watchReason","Entertainment"
"UserID: 194","watchedSession","UserSession: 194_Instagram_Smartphone"
"UserSession: 194_Instagram_Smartphone","usesPlatform","Instagram"
"UserSession: 194_Instagram_Smartphone","usesDevice","Smartphone (Macos)"
"UserSession: 194_Instagram_Smartphone","connectsVia","Mobile Data"
"UserSession: 194_Instagram_Smartphone","performsActivity","At Home"
"UserID: 195","hasGender","Other"
"UserID: 195","livesIn","India"
"UserID: 195","hasProfession","Teacher"
"UserID: 195","hasDemographics","Urban"
"UserID: 195","watched","VideoID: 5330 (Trends)"
"VideoID: 5330 (Trends)","watchReason","Habit"
"UserID: 195","watchedSession","UserSession: 195_Tiktok_Tablet"
"UserSession: 195_Tiktok_Tablet","usesPlatform","Tiktok"
"UserSession: 195_Tiktok_Tablet","usesDevice","Tablet (Android)"
"UserSession: 195_Tiktok_Tablet","connectsVia","Wi-Fi"
"UserSession: 195_Tiktok_Tablet","performsActivity","At School"
"UserID: 196","hasGender","Male"
"UserID: 196","livesIn","Vietnam"
"UserID: 196","hasProfession","Waiting Staff"
"UserID: 196","hasDemographics","Rural"
"UserID: 196","watched","VideoID: 604 (Life Hacks)"
"VideoID: 604 (Life Hacks)","watchReason","Habit"
"UserID: 196","watchedSession","UserSession: 196_Instagram_Tablet"
"UserSession: 196_Instagram_Tablet","usesPlatform","Instagram"
"UserSession: 196_Instagram_Tablet","usesDevice","Tablet (Android)"
"UserSession: 196_Instagram_Tablet","connectsVia","Mobile Data"
"UserSession: 196_Instagram_Tablet","performsActivity","At Home"
"UserID: 197","hasGender","Male"
"UserID: 197","livesIn","Pakistan"
"UserID: 197","hasProfession","Waiting Staff"
"UserID: 197","hasDemographics","Rural"
"UserID: 197","watched","VideoID: 5757 (Jokes/Memes)"
"VideoID: 5757 (Jokes/Memes)","watchReason","Habit"
"UserID: 197","watchedSession","UserSession: 197_Tiktok_Smartphone"
"UserSession: 197_Tiktok_Smartphone","usesPlatform","Tiktok"
"UserSession: 197_Tiktok_Smartphone","usesDevice","Smartphone (Android)"
"UserSession: 197_Tiktok_Smartphone","connectsVia","Mobile Data"
"UserSession: 197_Tiktok_Smartphone","performsActivity","At Home"
"UserID: 198","hasGender","Male"
"UserID: 198","livesIn","Barzil"
"UserID: 198","hasProfession","Manager"
"UserID: 198","hasDemographics","Urban"
"UserID: 198","watched","VideoID: 4019 (Gaming)"
"VideoID: 4019 (Gaming)","watchReason","Habit"
"UserID: 198","watchedSession","UserSession: 198_Facebook_Smartphone"
"UserSession: 198_Facebook_Smartphone","usesPlatform","Facebook"
"UserSession: 198_Facebook_Smartphone","usesDevice","Smartphone (Macos)"
"UserSession: 198_Facebook_Smartphone","connectsVia","Wi-Fi"
"UserSession: 198_Facebook_Smartphone","performsActivity","At Work"
"UserID: 199","hasGender","Male"
"UserID: 199","livesIn","United States"
"UserID: 199","hasProfession","Artist"
"UserID: 199","hasDemographics","Rural"
"UserID: 199","watched","VideoID: 5193 (Pranks)"
"VideoID: 5193 (Pranks)","watchReason","Boredom"
"UserID: 199","watchedSession","UserSession: 199_Youtube_Computer"
"UserSession: 199_Youtube_Computer","usesPlatform","Youtube"
"UserSession: 199_Youtube_Computer","usesDevice","Computer (Android)"
"UserSession: 199_Youtube_Computer","connectsVia","Wi-Fi"
"UserSession: 199_Youtube_Computer","performsActivity","At Home"
"UserID: 200","hasGender","Male"
"UserID: 200","livesIn","India"
"UserID: 200","hasProfession","Students"
"UserID: 200","hasDemographics","Rural"
"UserID: 200","watched","VideoID: 2016 (Entertainment)"
"VideoID: 2016 (Entertainment)","watchReason","Boredom"
"UserID: 200","watchedSession","UserSession: 200_Youtube_Smartphone"
